rank,name,username,network_degrees,journo_followers,total_followers,location,site,page_rank,betweenness_centrality,closeness_centrality,score_1,score
5290,Tim Stevens,Tim_Stevens,236,156,45133,NY,cnet,7.75E-05,0.0002233,0.464793408,158.346916,73.05318719
5291,Teresa Watanabe,TeresaWatanabe,207,152,6969,"Los Angeles, CA",LATimes,5.10E-05,6.04E-06,0.457027798,152.353096,73.02635827
5292,Charles Davis,charliearchy,204,156,13401,"Philadelphia, USA",aljazeera,5.10E-05,1.08E-05,0.466907661,156.696852,73.00027788
5293,Joey Garrison,joeygarrison,314,153,12492,"Washington, D.C.",AOL,7.38E-05,6.62E-05,0.475896566,153.637092,72.96376955
5294,Rebekah Metzler,rebekahmetzler,209,158,3831,"Washington, D.C.",CNN,4.84E-05,1.67E-06,0.461232915,158.201766,72.92133113
5295,Simon Marks,MarksSimon,292,155,18962,Sudan,Politico,7.28E-05,2.67E-05,0.468939196,155.9797033,72.91528603
5296,Olivia B. Waxman,OBWax,250,155,7160,"Brooklyn, NY",time,6.10E-05,2.26E-05,0.469511197,155.3699333,72.86107946
5297,Lauren Blanchard,LaurenBlanch12,386,153,9758,"Washington, DC",fox,8.84E-05,6.53E-05,0.475371804,153.497658,72.8501723
5298,Guy Adami,GuyAdami,183,150,353123,,CNBC,5.09E-05,2.34E-05,0.458622533,167.65615,72.84213407
5299,Caro Meldrum-Hanna,caromeldrum,196,163,22612,Sydney,AustraliaBroadcastCorp,6.55E-05,3.21E-05,0.445191025,164.2285853,72.83961466
5300,Peter Wade,brooklynmutt,550,150,9642,"Washington, DC",RollingStone,0.000113732,2.52E-05,0.484714618,150.4821,72.82403316
5301,Helen Warrell,helenwarrell,240,160,6750,United Kingdom,FinancialTimes,6.55E-05,1.16E-05,0.454541332,160.36,72.80843056
5302,Yuri Kageyama,yurikageyama,174,157,27455,"Tokyo, Japan",Newsmax,4.69E-05,1.48E-05,0.461588485,158.4368117,72.80100001
5303,Ester Bloom,shorterstory,838,146,4549,"Bronx, NY",CNBC,0.000178107,0.000173534,0.498111084,146.2213847,72.77935534
5304,Justina Lee,justinaknope,279,146,11583,"London, England",Bloomberg,6.88E-05,3.50E-05,0.473741958,146.563706,72.76484403
5305,Lucia Moses,lmoses,304,153,9030,,BusinessInsider,7.06E-05,1.39E-05,0.474827277,153.46053,72.75790948
5306,Alex Ptachick,alexptachick,290,153,7846,"Washington, DC",USAToday,7.69E-05,6.37E-05,0.474848197,153.400146,72.74677844
5307,Joel Gunter,joelmgunter,336,140,4499,,BBC,8.35E-05,4.18E-05,0.471957853,140.2099533,72.73600838
5308,Seth Berkley,GaviSeth,164,156,80361,"Geneva, Switzerland",Buzzfeed,4.64E-05,2.33E-05,0.459973093,160.178772,72.71686385
5309,Genevieve Koski,GenevieveKoski,200,159,13751,"Detroit, MI",Vulture,5.52E-05,1.57E-05,0.456273212,159.728803,72.71370735
5310,Claer Barrett,ClaerB,204,166,19109,London (or in a bird hide),FinancialTimes,6.16E-05,2.78E-05,0.436606422,167.0573647,72.70749215
5311,Nilanjana S Roy,nilanjanaroy,221,151,228412,New Delhi,FinancialTimes,5.82E-05,2.12E-05,0.463593838,162.4967373,72.66757783
5312,Rachel Crane,RachCrane,218,154,18894,New York City,CNN,5.49E-05,1.88E-05,0.470310243,154.969892,72.65585249
5313,Jeff Rossen,jeffrossen,172,157,41878,"New York, NY",Today,4.56E-05,7.88E-06,0.459482842,159.1916153,72.64231101
5314,Lindsey Bever,lindseybever,180,137,4914,"Washington, D.C.",WashingtonPost,4.38E-05,3.18E-06,0.460562777,137.224406,72.62109352
5315,David Nir,DavidNir,159,159,18324,"New York, NY",DailyKos,3.98E-05,1.86E-06,0.455251733,159.971172,72.60608942
5316,Emily Kwong,emilykwong1234,367,152,7216,"Washington, DC",NPR,8.32E-05,2.93E-05,0.476991792,152.3656107,72.58994903
5317,Taylor Garron,taylorgarron,176,159,67576,"Brooklyn, NY",Vulture,5.14E-05,2.60E-05,0.451381226,162.581528,72.57793218
5318,Julia Calderone,juliacalderone,273,128,4162,"New York, NY",NYTimes,6.48E-05,1.86E-05,0.472143932,128.1775787,72.57161357
5319,Melissa Batchelor Warnke,velvetmelvis,153,152,4222,,LATimes,4.09E-05,8.54E-06,0.454349713,152.2139147,72.56524003
5320,Amy Lawrence,amylawrence71,183,159,116479,London,Guardian,7.02E-05,5.86E-05,0.447594565,165.173387,72.54912307
5321,Blake Ellis,blakeellis3,342,152,4806,,CNN,7.54E-05,1.36E-05,0.476865162,152.243504,72.54156391
5322,Richard Nieva,richardjnieva,313,152,4981,"San Francisco, CA",Buzzfeed,7.55E-05,3.10E-05,0.476696428,152.2523707,72.51800915
5323,Scott McLean,scottmclean,159,158,7215,"London, England",CNN,4.62E-05,5.67E-05,0.458154631,158.37999,72.47547879
5324,Pop Music. Previously,Tomas_Mier,208,151,5453,he/him â¢ 23 â¢ LA â¢ ð²ð½,LATimes,5.33E-05,1.31E-05,0.456466458,151.2744677,72.43853169
5325,Jen Balderama McDonald,jenduende,188,138,4724,"Washington, D.C.",WashingtonPost,4.65E-05,4.89E-06,0.45606083,138.217304,72.43383843
5326,Noah Berlatsky,nberlat,364,151,20828,,NBC,8.51E-05,4.12E-05,0.477901274,152.0483427,72.41359452
5327,Reuben Fischer-Baum,ReubenFB,282,134,4197,"Somerville, MA",WashingtonPost,6.59E-05,1.39E-05,0.469511197,134.187466,72.40228545
5328,Jamie Jackson,JamieJackson___,509,146,83727,Leaving the Earth,Guardian,0.000144744,0.000699642,0.488958785,150.074714,72.38416621
5329,Dylan Dreyer,DylanDreyerNBC,163,153,299717,New York,NBC,4.75E-05,1.51E-05,0.45036269,168.285567,72.34751611
5330,Amy Zegart,AmyZegart,239,153,11551,Stanford,Atlantic,5.55E-05,5.55E-06,0.471627408,153.589101,72.29791151
5331,Shasta Darlington,ShastaReports,215,155,11022,"Sao Paulo, Brazil",CNN,5.70E-05,2.49E-05,0.465315151,155.56947,72.25633991
5332,Caelainn Barr,caelainnbarr,324,152,3793,Cambridge / London / Donegal,Guardian,8.39E-05,5.62E-05,0.474994691,152.1921787,72.24483496
5333,Lynsey Chutel,lynseychutel,237,154,4117,"Johannesburg, South Africa",Mic,5.94E-05,1.99E-05,0.468674097,154.2113393,72.22533557
5334,Jacob Feldman,JacobFeldman4,334,151,5456,"Boston, MA",Sportico,8.51E-05,9.24E-05,0.477625949,151.2746187,72.1871008
5335,Gershom Gorenberg,GershomG,172,135,7862,Israel,WashingtonPost,4.36E-05,4.39E-06,0.464132877,135.35379,72.15104736
5336,Otegha Uwagba,OteghaUwagba,163,159,20403,London,Guardian,5.20E-05,2.03E-05,0.451949073,160.081359,72.10426221
5337,Lauren Pelley,LaurenPelley,250,154,29752,Toronto,cbc,7.25E-05,5.66E-05,0.46589848,155.5272693,72.10414215
5338,Nick Statt,nickstatt,282,153,10113,"Rochester, NY",Mic,7.28E-05,3.28E-05,0.470433415,153.515763,72.09762857
5339,Rima Abdelkader,RimaKader,617,147,6250,Connecticut,NBC,0.000137576,0.000151714,0.489825457,147.30625,72.0793467
5340,Paula Newton,paulanewtonCNN,255,152,9641,Ottawa and elsewhere,CNN,6.28E-05,2.26E-05,0.473221933,152.4884773,72.04531291
5341,Louis Jacobson,loujacobson,296,154,4353,"Washington, D.C.",USNews,6.51E-05,6.53E-06,0.467150515,154.223454,71.99337264
5342,Nate Chinen,natechinen,230,154,21430,"New York, NY",Mic,6.15E-05,3.35E-05,0.465757543,155.1000733,71.98284535
5343,David Bornstein,dnbornstein,194,127,16628,New York City,NYTimes,4.89E-05,9.09E-06,0.470947325,127.7039187,71.9712775
5344,Mariano Castillo,marianowrites,398,151,10894,"Atlanta, GA",CNN,9.11E-05,5.51E-05,0.475434714,151.5483313,71.92098969
5345,Bill McDonald,wmcdonaldnyt,182,128,3319,New York City,NYTimes,4.44E-05,2.16E-06,0.467900909,128.1416107,71.90933548
5346,Tess Vigeland,tessvigeland,225,139,8575,"Portland, OR",WallStJournal,5.55E-05,2.12E-05,0.469306751,139.3973083,71.85955494
5347,Alyssa Newcomb,AlyssaNewcomb,471,147,8259,New York City,NBC,0.000105631,8.35E-05,0.487962581,147.404691,71.82923644
5348,Laura Sydell,Sydell,266,153,10361,"San Francisco, CA",NPR,6.40E-05,2.10E-05,0.468490743,153.528411,71.80286151
5349,Ann-Marie Alcantara,itstheannmarie,215,140,6985,F Train / N Judah / N Train,WallStJournal,5.39E-05,1.09E-05,0.465636807,140.3259667,71.79154842
5350,Claudia Eller,Variety_Claudia,227,152,5562,,Variety,5.95E-05,2.08E-05,0.471875199,152.281808,71.79151935
5351,Justine Calma,justcalma,442,150,4692,New York,TheVerge,0.000100686,7.14E-05,0.477625949,150.2346,71.69991787
5352,Amy Goldstein,goldsteinamy,170,136,4186,"Washington, DC",WashingtonPost,4.12E-05,1.90E-06,0.458037804,136.1897653,71.68709137
5353,Feliz Solomon,felizysolo,256,140,5348,Singapore,WallStJournal,6.27E-05,1.75E-05,0.464913706,140.2495733,71.66052726
5354,Liz Alderman,LizAldermanNYT,157,130,4023,"Paris, France",NYTimes,4.14E-05,4.74E-06,0.458739658,130.17433,71.6113699
5355,Rachel Campos-Duffy,RCamposDuffy,220,152,132909,"Wausau, Wisconsin",fox,6.10E-05,3.29E-05,0.460917313,158.734056,71.61135307
5356,Todd Haselton,robotodd,235,154,8173,"Englewood Cliffs, NJ",CNBC,6.18E-05,3.14E-05,0.464012982,154.4195473,71.55533693
5357,Sarah Martin,msmarto,318,149,19273,"Parliament House,Canberra 2600",Guardian,9.05E-05,0.000107679,0.478622859,149.9572257,71.54388103
5358,Michael Hawthorne,scribeguy,259,151,5969,Chicago,ChicagoTribune,6.21E-05,1.93E-05,0.473284276,151.3004397,71.53702236
5359,Lauren Villagran,laurenvillagran,442,149,4115,"El Paso, TX",USAToday,0.000101823,0.000212963,0.479133526,149.2043783,71.43985763
5360,Lucy Carter,lucethoughts,215,157,23320,Sydney,AustraliaBroadcastCorp,6.83E-05,2.23E-05,0.453241496,158.2204133,71.43548585
5361,Ledyard King,LedgeKing,298,154,4229,"Washington, D.C.",USAToday,7.16E-05,3.52E-05,0.463294912,154.2170887,71.39770449
5362,Samantha Pearson,samanthapearson,209,141,8822,SÃ£o Paulo,WallStJournal,5.48E-05,1.65E-05,0.459639608,141.414634,71.39492342
5363,Charles Bramesco,intothecrevasse,178,157,15352,"Crown Heights, BK, NY",Guardian,5.06E-05,1.04E-05,0.453203378,157.8034213,71.33498698
5364,Chris Welch,chriswelch,434,148,11768,"Boerum Hill, Brooklyn",TheVerge,0.000102445,8.75E-05,0.480693525,148.5805547,71.28217613
5365,Calla Wahlquist,callapilla,227,154,21944,"Melbourne/Naarm, Victoria",Guardian,6.84E-05,3.66E-05,0.461173707,155.1264587,71.28049744
5366,Alexandra Heal,alexandraheal,274,153,4880,"London, England",FinancialTimes,7.45E-05,2.42E-05,0.465395524,153.24888,71.26342899
5367,Laura Krantz,laurakrantz,502,148,3913,,BostonGlobe,0.000107363,4.44E-05,0.481058272,148.1930413,71.24305632
5368,Allison Aubrey,AubreyNPR,284,150,11046,"Washington,DC",NPR,6.75E-05,2.80E-05,0.473950287,150.5523,71.22342442
5369,Melody Schreiber,m_scribe,307,152,4221,"Washington, DC, area",Guardian,7.21E-05,2.15E-05,0.46820581,152.213864,71.2173493
5370,Victor Davis Hanson,VDHanson,156,156,175586,Stanford University,PJMedia,4.56E-05,1.16E-05,0.443250238,165.130472,71.17057907
5371,Will Kennedy,wenkennedy,227,146,11732,London,Bloomberg,6.11E-05,2.63E-05,0.463274997,146.5709573,71.15892492
5372,Bibi van der Zee,bibivanderzee,336,150,5827,London,Guardian,9.15E-05,4.77E-05,0.473783609,150.29135,71.13655978
5373,Esther Wang,estherxlwang,295,152,4992,,Jezebel,6.94E-05,1.58E-05,0.467535552,152.252928,71.12453032
5374,Jason Carroll,jasoncarrollcnn,166,154,13103,New York City,CNN,4.27E-05,5.27E-06,0.46083848,154.6726207,71.12411066
5375,John Seabrook,jmseabrook,187,153,4991,NYC,NewYorker,4.75E-05,6.34E-06,0.464412873,153.254541,71.11427563
5376,Lisa Falkenberg,ChronFalkenberg,314,149,13682,"Houston, Texas",houstonchronicle,7.41E-05,4.32E-05,0.476085764,149.6795393,71.09853834
5377,Pam Fessler,pamelafessler,193,154,7241,"Washington, D.C",NPR,4.66E-05,5.50E-06,0.460858186,154.3717047,71.05781221
5378,Brad Brooks,bradleybrooks,311,149,6938,"Texas, USA",AOL,7.36E-05,3.11E-05,0.476127829,149.3445873,71.02508033
5379,Gregory Warner,radiogrego,200,155,4411,"New York, NY",NPR,4.94E-05,7.81E-06,0.457668246,155.2279017,70.99072981
5380,Joanna Chung,chungjoanna,174,143,3933,,WallStJournal,4.37E-05,4.06E-06,0.450984582,143.187473,70.98637584
5381,Helen Nianias,helennianias,220,153,7440,London,VICE,6.35E-05,2.93E-05,0.46317545,153.37944,70.9537175
5382,Ben Farmer,benfarmerDT,177,158,10097,Islamabad or Kabul,Economist,5.01E-05,1.62E-05,0.447948027,158.5317753,70.89489212
5383,Dennis Prager,DennisPrager,176,150,294308,"Los Angeles, CA",PJMedia,5.18E-05,2.22E-05,0.450343872,164.7154,70.86507591
5384,Alice Bell,alicebell,238,156,29768,London,Slate,6.63E-05,3.53E-05,0.451835389,157.547936,70.83602682
5385,Dennis Overbye,overbye,152,129,5116,New York,NYTimes,4.02E-05,5.47E-06,0.45714411,129.219988,70.82624796
5386,Molly Osberg,molly__o,258,152,4472,East Coast ,Vulture,6.23E-05,1.90E-05,0.465596576,152.2265813,70.8234273
5387,Jessica Lipscomb,jessicalipscomb,544,127,4536,"Miami, FL",WashingtonPost,0.000116492,5.68E-05,0.484191991,127.192024,70.76970176
5388,Cris Collinsworth,CollinsworthPFF,147,144,649057,America,NBC,5.52E-05,6.28E-05,0.443177332,175.154736,70.7210722
5389,Susannah Locke,susannahlocke,158,157,4105,susannahlocke.com,Vox,4.45E-05,4.16E-05,0.449892701,157.2148283,70.68147891
5390,Jake Gibson,JakeBGibson,352,149,10173,"Washington, DC",fox,7.85E-05,1.73E-05,0.473533811,149.505259,70.67616645
5391,Joe Mayes,Joe_Mayes,305,142,16168,London,Bloomberg,8.04E-05,3.84E-05,0.47245439,142.7652853,70.63276982
5392,Karen Langley,karen_langley,357,136,6507,"New York, NY",WallStJournal,7.96E-05,2.27E-05,0.471524239,136.294984,70.61652681
5393,Joe Drape,joedrape,144,129,9379,New York,NYTimes,4.05E-05,1.37E-05,0.455444115,129.403297,70.61295655
5394,Justin Davidson,JDavidsonNYC,275,149,8053,New York,Vulture,6.61E-05,2.20E-05,0.473263493,149.3999657,70.61090503
5395,Michael Moran,TheMichaelMoran,273,150,32930,Dirty South,https://foreignpolicy.com/2022/01/07/kazakhstan-russia-troops-csto/,8.58E-05,0.000126268,0.468083802,151.6465,70.59792029
5396,Stephanie Sy,TheStephSy,764,142,7643,"Phoenix, AZ",Mic,0.000160094,0.00010855,0.496504793,142.3617687,70.59349054
5397,Dale Earnhardt Jr.,DaleJr,113,113,2501011,NC,NBC,5.08E-05,0.000149126,0.440802844,207.2047477,70.57358172
5398,Sarah Jackson,sjjphd,224,150,17035,"Lenape land | Philadelphia, PA",BusinessInsider,5.55E-05,1.42E-05,0.469122901,150.85175,70.56822287
5399,Stephanie Slade,sladesr,288,149,14066,"Washington, D.C.",reason,6.87E-05,4.06E-05,0.472371561,149.6986113,70.54836465
5400,Parisa Hafezi,PHREUTERS,158,155,9236,,Reuters,4.31E-05,7.52E-06,0.454426341,155.4771933,70.54450747
5401,Geraldine Amiel,GeraldineAmiel,200,146,6106,"Paris, France",Bloomberg,5.71E-05,4.70E-05,0.459698423,146.2971587,70.54348502
5402,Rebecca Sun,therebeccasun,178,154,6667,"Los Angeles, CA",HollywoodReporter,5.00E-05,1.72E-05,0.457396322,154.3422393,70.51730309
5403,Claudia Rosenbaum,CJRosenbaum,390,146,4531,"Washington, DC",Vulture,8.91E-05,5.41E-05,0.482458012,146.2205087,70.49206284
5404,Tina Moore,TinaMoorereport,375,147,5013,"NY, NY",NYPost,8.42E-05,2.80E-05,0.478707894,147.245637,70.4288546
5405,Lisa Kashinsky,lisakashinsky,285,151,7743,Boston,Politico,6.44E-05,1.02E-05,0.465757543,151.389731,70.42014907
5406,Scott Mendelson,ScottMendelson,358,147,36424,California,forbes,9.52E-05,0.000122708,0.475770518,148.784776,70.36283805
5407,Melissa Davey,MelissaLDavey,177,157,24270,Perth | Sydney | Melbourne,Guardian,5.42E-05,1.25E-05,0.446315618,158.27013,70.35499145
5408,Lulu Ramadan,luluramadan,220,150,8273,"Seattle, WA",SeattleTimes,5.45E-05,1.73E-05,0.468246493,150.41365,70.33381903
5409,Ben Cohen,YoBenCohen,403,133,23377,,WallStJournal,8.88E-05,3.38E-05,0.478856779,134.0363803,70.32969953
5410,Karen McVeigh,karenmcveigh1,451,145,5061,"London, England",Guardian,0.000115232,9.07E-05,0.484213745,145.244615,70.270216
5411,Elaine Sciolino,ElaineSciolino,337,122,5176,"Paris, France",NYTimes,7.81E-05,2.52E-05,0.479240052,122.2104907,70.22126895
5412,Harriet Agnew,HarrietAgnew,322,148,5410,"London, UK",FinancialTimes,8.08E-05,2.75E-05,0.474012822,148.2668933,70.21715309
5413,Adam Behsudi,ABehsudi,445,147,4626,"Washington, D.C.",Politico,9.62E-05,2.82E-05,0.477012903,147.226674,70.17495995
5414,Deena Zaru,Deena_Zaru,349,146,4975,"Washington, DC",ABC,7.85E-05,2.01E-05,0.480243719,146.2421167,70.17372048
5415,Candice Carty-Williams,CandiceC_W,160,156,37944,Southside,Guardian,5.25E-05,1.83E-05,0.446944909,157.973088,70.16433662
5416,Sophia Tareen,sophiatareen,503,145,4003,Chicago,AOL,0.000117099,0.000222894,0.483431844,145.1934783,70.14438417
5417,Nancy Chen,NancyChenNews,485,145,15536,"New York, NY",CBS,0.000104161,3.39E-05,0.482350051,145.7509067,70.12185733
5418,Jean Chatzky,JeanChatzky,222,148,63362,"New York, NY",NBC,6.05E-05,4.29E-05,0.468837199,151.1258587,70.12066486
5419,Matt Rivera,rivera,534,145,4170,"Washington, DC",NBC,0.000112288,3.51E-05,0.48304184,145.20155,70.08974534
5420,Tina Davis,tina_davis,238,146,4042,,Bloomberg,5.91E-05,1.79E-05,0.456698569,146.1967107,70.0590553
5421,Sean Hollister,StarFire2258,285,149,13254,California,TheVerge,8.04E-05,7.60E-05,0.4689596,149.658282,70.02933423
5422,Eliana Dockterman,edockterman,261,148,10539,"New York, NY",Time,6.33E-05,1.48E-05,0.472247372,148.519924,70.01537743
5423,Matt Richtel,mrichtel,235,124,6352,san francisco,NYTimes,5.75E-05,2.56E-05,0.469838682,124.2625493,69.98600938
5424,Gavyn Davies,gavyndavies,173,155,24363,,FinancialTimes,4.76E-05,4.93E-06,0.449667454,156.258755,69.98146595
5425,David Blight,davidwblight1,184,150,18601,,Guardian,4.63E-05,6.50E-06,0.464933762,150.93005,69.95627012
5426,Neil Shah,NeilShahWSJ,141,141,5750,"Queens, NY",WallStJournal,3.70E-05,2.22E-06,0.450456806,141.27025,69.93280538
5427,David Ramli,Davidramli,189,148,9481,Singapore,Bloomberg,5.19E-05,1.71E-05,0.449217636,148.4677293,69.91872957
5428,Peniel Joseph,PenielJoseph,356,145,16406,University of Texas at Austin,CNN,8.35E-05,6.52E-05,0.480843648,145.7929567,69.91297305
5429,Conor Duffy,conorduffynews,265,148,10739,Sydney ,AustraliaBroadcastCorp,7.53E-05,4.64E-05,0.471400496,148.5297907,69.8921452
5430,Rob Gillies,rgilliescanada,941,139,4190,Toronto,Newsmax,0.000218388,0.000720116,0.502406747,139.1941367,69.88330562
5431,Lee Hudson,LeeHudson_,381,147,8687,"Washington, DC",Politico,8.35E-05,2.22E-05,0.474597276,147.425663,69.86680882
5432,Pamela Wood,pwoodreporter,216,151,14690,"Annapolis, Bmore & in-between",BaltimoreSun,5.18E-05,8.71E-06,0.461509422,151.7393967,69.85854199
5433,Jackie Wattles,jackiewattles,671,141,9047,"Liberty Hill, TX - NYC ",CNN,0.000147834,0.000205795,0.494182656,141.425209,69.78481995
5434,Henry Belot,Henry_Belot,271,153,12596,Ngunnawal ,AustraliaBroadcastCorp,7.96E-05,5.31E-05,0.455059514,153.642396,69.77026985
5435,Michael Martinez,MikeMartinezDC,756,141,5819,"Los Angeles, CA",CNN,0.000159438,0.000159855,0.494250644,141.273493,69.75692785
5436,Kana Inagaki,KanaInagaki,205,152,3976,"Tokyo, Japan",FinancialTimes,5.32E-05,7.64E-06,0.458603018,152.2014507,69.75385168
5437,Oren Liebermann,OrenCNN,194,151,5691,"Washington, DC",CNN,4.78E-05,6.32E-06,0.461173707,151.286447,69.70328067
5438,Daniel Bessner,dbessner,158,153,25537,,Jacobin,4.42E-05,9.75E-06,0.453603937,154.302387,69.6967863
5439,AnnaMaria Andriotis,AAndriotis,219,137,6929,"New York, NY",WallStJournal,5.47E-05,1.70E-05,0.461529185,137.3164243,69.63276967
5440,Jessica Menton,JessicaMenton,501,137,4354,"New York, NY",Bloomberg,0.000117077,0.000143751,0.48367049,137.1988327,69.62648897
5441,Syreeta Mcfadden,reetamac,260,147,6934,"Lenapehoking. Wakanda,Forever.",Atlantic,6.16E-05,7.49E-06,0.473055767,147.339766,69.61956188
5442,Brandi Buchman,Brandi_Buchman,584,142,32573,Now AX/DC. For a time: NY + TX,DailyKos,0.000124512,0.000126197,0.487587293,143.5417887,69.61327389
5443,Rose Buchanan,rose_catb,154,153,4678,Hong Kong,AFP,4.62E-05,5.39E-05,0.454618026,153.238578,69.61078891
5444,Jeff Jacoby,Jeff_Jacoby,218,151,21190,"Boston, Massachusetts",BostonGlobe,5.65E-05,2.09E-05,0.459208757,152.0665633,69.58540992
5445,Jacob Steinberg,JacobSteinberg,167,149,85259,"London, England",Guardian,6.18E-05,2.87E-05,0.460169486,153.2345303,69.53955424
5446,Bill Karins,BillKarins,207,150,39414,"New York, NY",NBC,5.24E-05,1.11E-05,0.460385713,151.9707,69.51149801
5447,Elisa Martinuzzi,ElisaMartinuzzi,390,138,4142,"City of London, London",Bloomberg,9.36E-05,4.09E-05,0.479389269,138.190532,69.51145805
5448,Stephanie Ebbert,StephanieEbbert,528,143,7677,Boston,BostonGlobe,0.000112312,4.89E-05,0.485413211,143.365937,69.5029045
5449,Jacob Schlesinger,JMSchles,158,140,3898,"Tokyo, Japan",WallStJournal,4.13E-05,3.70E-06,0.451003454,140.1819067,69.49965421
5450,Jonathan J. Cooper,jjcooper,327,147,4225,"Phoenix, AZ",AP,7.42E-05,2.11E-05,0.47243368,147.207025,69.49665375
5451,Linton Besser,lb_online,265,148,8914,,AustraliaBroadcastCorp,7.48E-05,3.66E-05,0.468490743,148.4397573,69.43964108
5452,Katie Lobosco,KatieLobosco,563,143,4641,"Washington, DC",CNN,0.000120716,7.28E-05,0.485216529,143.221221,69.43963369
5453,James Masters,Masters_JamesD,186,151,12745,United Kingdom,CNN,6.64E-05,8.76E-05,0.458368968,151.6414983,69.36073563
5454,Jeff Taylor,jefftayloredits,260,148,4157,"Washington, DC",USAToday,6.64E-05,4.14E-05,0.468165133,148.2050787,69.33644502
5455,Brendan Borrell,bborrell,385,146,3990,"Los Angeles, CA",Atlantic,8.75E-05,3.36E-05,0.474492803,146.19418,69.32201774
5456,Michel Marizco,MichelMarizco,254,149,6489,Arizona,NPR,5.88E-05,8.01E-06,0.464673171,149.322287,69.31118154
5457,Ella Koeze,ellawinthrop,210,124,4253,Brooklyn,NYTimes,5.17E-05,8.46E-06,0.465355334,124.1757907,69.29395677
